image_name,image_id,bbox,object,score
./aesop/data/images/0972/panel_0.jpg,0972_0,"[568.1112060546875, 107.76622009277344, 691.137451171875, 282.3343505859375]",door,0.75
./aesop/data/images/0972/panel_0.jpg,0972_0,"[381.4510498046875, 53.326202392578125, 435.77093505859375, 142.45506286621094]",picture,0.74
./aesop/data/images/0972/panel_0.jpg,0972_0,"[542.2229614257812, 3.1626946926116943, 697.5062255859375, 275.6748962402344]",door,0.67
./aesop/data/images/0972/panel_0.jpg,0972_0,"[114.00003051757812, 0.0, 614.4959716796875, 218.37461853027344]",wall,0.57
./aesop/data/images/0972/panel_0.jpg,0972_0,"[320.7399597167969, 0.0, 632.1249389648438, 273.2371520996094]",wall,0.55
./aesop/data/images/0972/panel_0.jpg,0972_0,"[55.048587799072266, 128.54177856445312, 183.88702392578125, 303.0821533203125]",girl,0.54
./aesop/data/images/0972/panel_0.jpg,0972_0,"[0.07676327228546143, 68.30628204345703, 430.714111328125, 324.7624816894531]",wall,0.51
./aesop/data/images/0972/panel_0.jpg,0972_0,"[2.3668248653411865, 2.4753360748291016, 199.3272247314453, 181.54022216796875]",window,0.5
./aesop/data/images/0972/panel_0.jpg,0972_0,"[76.78046417236328, 160.13739013671875, 146.0133056640625, 232.62655639648438]",shirt,0.44
./aesop/data/images/0972/panel_1.jpg,0972_1,"[161.88929748535156, 2.1955676078796387, 502.1244812011719, 326.8929443359375]",wall,0.81
./aesop/data/images/0972/panel_1.jpg,0972_1,"[381.28204345703125, 54.023399353027344, 436.1778259277344, 142.27796936035156]",picture,0.73
./aesop/data/images/0972/panel_1.jpg,0972_1,"[295.9854431152344, 3.161428928375244, 613.141357421875, 290.3259582519531]",wall,0.7
./aesop/data/images/0972/panel_1.jpg,0972_1,"[568.5619506835938, 49.33867645263672, 691.7518920898438, 228.55258178710938]",door,0.68
./aesop/data/images/0972/panel_1.jpg,0972_1,"[454.9513244628906, 91.78618621826172, 504.80999755859375, 147.51614379882812]",head,0.64
./aesop/data/images/0972/panel_1.jpg,0972_1,"[57.44814682006836, 107.34945678710938, 174.1781463623047, 264.4941101074219]",girl,0.6
./aesop/data/images/0972/panel_1.jpg,0972_1,"[1.756797194480896, 2.190016746520996, 190.9450225830078, 172.02444458007812]",window,0.56
./aesop/data/images/0972/panel_1.jpg,0972_1,"[558.5150756835938, 8.68652057647705, 698.9017944335938, 350.9972229003906]",door,0.51
./aesop/data/images/0972/panel_1.jpg,0972_1,"[446.8974304199219, 97.95221710205078, 560.4722900390625, 299.16162109375]",girl,0.49
./aesop/data/images/0972/panel_1.jpg,0972_1,"[18.03388786315918, 0.429248571395874, 320.3085632324219, 323.0627746582031]",wall,0.48
./aesop/data/images/0972/panel_2.jpg,0972_2,"[185.6839599609375, 0.0, 520.3683471679688, 279.4942932128906]",wall,0.79
./aesop/data/images/0972/panel_2.jpg,0972_2,"[381.9088439941406, 54.535099029541016, 435.2773742675781, 140.13246154785156]",picture,0.72
./aesop/data/images/0972/panel_2.jpg,0972_2,"[319.90032958984375, 0.0, 698.5498046875, 276.0722351074219]",wall,0.69
./aesop/data/images/0972/panel_2.jpg,0972_2,"[356.3708190917969, 100.22640991210938, 406.8153381347656, 156.30116271972656]",head,0.67
./aesop/data/images/0972/panel_2.jpg,0972_2,"[578.9674072265625, 82.10164642333984, 633.1136474609375, 136.0986785888672]",head,0.6
./aesop/data/images/0972/panel_2.jpg,0972_2,"[1.7703789472579956, 2.1683740615844727, 190.84573364257812, 171.9390869140625]",window,0.54
./aesop/data/images/0972/panel_2.jpg,0972_2,"[102.87312316894531, 47.87392807006836, 428.19732666015625, 344.0293273925781]",wall,0.51
./aesop/data/images/0972/panel_2.jpg,0972_2,"[17.44011878967285, 0.513656497001648, 320.42181396484375, 324.2449645996094]",wall,0.5
./aesop/data/images/0972/panel_2.jpg,0972_2,"[216.1653289794922, 61.41271209716797, 672.1611938476562, 333.4956970214844]",wall,0.49
./aesop/data/images/0972/panel_2.jpg,0972_2,"[336.8551940917969, 161.7425994873047, 473.9241943359375, 348.7992248535156]",woman,0.47
./aesop/data/images/1055/panel_0.jpg,1055_0,"[65.86015319824219, 158.07760620117188, 182.04144287109375, 266.7283020019531]",television,0.86
./aesop/data/images/1055/panel_0.jpg,1055_0,"[0.0, 0.0, 427.88116455078125, 293.2078552246094]",wall,0.81
./aesop/data/images/1055/panel_0.jpg,1055_0,"[317.03118896484375, 0.0, 700.0, 294.1037902832031]",wall,0.61
./aesop/data/images/1055/panel_0.jpg,1055_0,"[108.31892395019531, 0.0, 609.6429443359375, 315.3638000488281]",wall,0.56
./aesop/data/images/1055/panel_0.jpg,1055_0,"[0.4837287962436676, 258.9237060546875, 243.51809692382812, 399.4212646484375]",table,0.54
./aesop/data/images/1055/panel_0.jpg,1055_0,"[440.9880065917969, 225.9834747314453, 521.8079833984375, 379.60589599609375]",girl,0.54
./aesop/data/images/1055/panel_0.jpg,1055_0,"[499.2464904785156, 338.6327209472656, 564.1575317382812, 392.9799499511719]",jeans,0.53
./aesop/data/images/1055/panel_0.jpg,1055_0,"[518.7280883789062, 43.415164947509766, 651.006591796875, 243.5625457763672]",door,0.53
./aesop/data/images/1055/panel_0.jpg,1055_0,"[523.6658325195312, 289.82916259765625, 579.0771484375, 351.5204772949219]",shirt,0.49
./aesop/data/images/1055/panel_0.jpg,1055_0,"[485.36907958984375, 260.51458740234375, 597.1195678710938, 400.0]",girl,0.46
./aesop/data/images/1055/panel_1.jpg,1055_1,"[65.86015319824219, 158.07760620117188, 182.04144287109375, 266.7283020019531]",television,0.86
./aesop/data/images/1055/panel_1.jpg,1055_1,"[0.0, 0.0, 428.0160217285156, 293.2074279785156]",wall,0.81
./aesop/data/images/1055/panel_1.jpg,1055_1,"[316.99969482421875, 0.0, 700.0, 294.3597717285156]",wall,0.63
./aesop/data/images/1055/panel_1.jpg,1055_1,"[435.9069519042969, 232.6969451904297, 515.964111328125, 382.2582092285156]",girl,0.58
./aesop/data/images/1055/panel_1.jpg,1055_1,"[108.39678955078125, 0.0, 609.4873046875, 315.59149169921875]",wall,0.57
./aesop/data/images/1055/panel_1.jpg,1055_1,"[0.4842977225780487, 258.9234313964844, 243.51513671875, 399.4214782714844]",table,0.54
./aesop/data/images/1055/panel_1.jpg,1055_1,"[518.7138061523438, 43.37020492553711, 651.0227661132812, 243.63243103027344]",door,0.53
./aesop/data/images/1055/panel_1.jpg,1055_1,"[457.88238525390625, 222.4775848388672, 510.6913757324219, 275.09649658203125]",hair,0.52
./aesop/data/images/1055/panel_1.jpg,1055_1,"[430.4781799316406, 252.52304077148438, 566.5283813476562, 400.0]",girl,0.5
./aesop/data/images/1055/panel_1.jpg,1055_1,"[0.0, 58.13432312011719, 296.3338623046875, 389.6378173828125]",wall,0.43
./aesop/data/images/1055/panel_2.jpg,1055_2,"[65.86083221435547, 158.09426879882812, 181.984375, 266.690673828125]",television,0.86
./aesop/data/images/1055/panel_2.jpg,1055_2,"[0.0, 14.108654022216797, 330.17816162109375, 314.0024108886719]",wall,0.8
./aesop/data/images/1055/panel_2.jpg,1055_2,"[46.30897521972656, 66.77928161621094, 506.5687255859375, 308.2909851074219]",wall,0.78
./aesop/data/images/1055/panel_2.jpg,1055_2,"[0.2666521966457367, 258.7288818359375, 243.6924285888672, 399.6532287597656]",table,0.62
./aesop/data/images/1055/panel_2.jpg,1055_2,"[316.5809326171875, 0.0, 700.0, 294.0737609863281]",wall,0.59
./aesop/data/images/1055/panel_2.jpg,1055_2,"[309.3375244140625, 141.0673828125, 365.6776428222656, 198.0624542236328]",head,0.58
./aesop/data/images/1055/panel_2.jpg,1055_2,"[412.8861389160156, 240.41543579101562, 534.8056030273438, 395.8981628417969]",girl,0.56
./aesop/data/images/1055/panel_2.jpg,1055_2,"[518.706298828125, 43.394229888916016, 651.0210571289062, 243.5943603515625]",door,0.53
./aesop/data/images/1055/panel_2.jpg,1055_2,"[117.8639144897461, 0.0, 617.0105590820312, 269.9278564453125]",wall,0.46
./aesop/data/images/1055/panel_2.jpg,1055_2,"[498.4799499511719, 340.0243225097656, 564.9218139648438, 394.3623962402344]",pants,0.42
./aesop/data/images/5604/panel_0.jpg,5604_0,"[0.004294896963983774, 0.3708566725254059, 453.70831298828125, 167.3018341064453]",sky,0.75
./aesop/data/images/5604/panel_0.jpg,5604_0,"[423.1980895996094, 144.8548126220703, 442.5617370605469, 166.12730407714844]",kite,0.65
./aesop/data/images/5604/panel_0.jpg,5604_0,"[250.02523803710938, 1.563140869140625, 696.6844482421875, 172.1992645263672]",sky,0.61
./aesop/data/images/5604/panel_0.jpg,5604_0,"[4.634762763977051, 218.32186889648438, 235.96087646484375, 398.58306884765625]",kite,0.59
./aesop/data/images/5604/panel_0.jpg,5604_0,"[23.31191635131836, 126.55259704589844, 474.71343994140625, 333.89080810546875]",wall,0.53
./aesop/data/images/5604/panel_0.jpg,5604_0,"[474.60369873046875, 178.2845001220703, 568.3017578125, 328.4435729980469]",pants,0.52
./aesop/data/images/5604/panel_0.jpg,5604_0,"[520.0660400390625, 56.76031494140625, 575.3690795898438, 115.70049285888672]",head,0.48
./aesop/data/images/5604/panel_0.jpg,5604_0,"[449.7060241699219, 128.3442840576172, 590.1242065429688, 313.24884033203125]",woman,0.48
./aesop/data/images/5604/panel_0.jpg,5604_0,"[473.93585205078125, 81.39395904541016, 590.8878173828125, 248.57546997070312]",woman,0.48
./aesop/data/images/5604/panel_0.jpg,5604_0,"[166.11289978027344, 326.8276062011719, 228.9647674560547, 398.8096923828125]",wheel,0.48
./aesop/data/images/5604/panel_1.jpg,5604_1,"[88.76303100585938, 184.76634216308594, 226.67872619628906, 319.4814758300781]",pants,0.63
./aesop/data/images/5604/panel_1.jpg,5604_1,"[528.6604614257812, 280.2239074707031, 590.4808349609375, 326.7470703125]",dog,0.56
./aesop/data/images/5604/panel_1.jpg,5604_1,"[0.0, 1.5687718391418457, 427.2060546875, 181.2232208251953]",sky,0.54
./aesop/data/images/5604/panel_1.jpg,5604_1,"[104.46752166748047, 65.64669799804688, 159.7462158203125, 126.01062774658203]",head,0.48
./aesop/data/images/5604/panel_1.jpg,5604_1,"[203.193115234375, 291.8040771484375, 264.3458251953125, 365.2333679199219]",wheel,0.48
./aesop/data/images/5604/panel_1.jpg,5604_1,"[202.7498779296875, 292.03375244140625, 264.77447509765625, 365.07904052734375]",tire,0.43
./aesop/data/images/5604/panel_1.jpg,5604_1,"[175.5575408935547, 0.04208782687783241, 636.2197875976562, 133.8145751953125]",sky,0.41
./aesop/data/images/5604/panel_1.jpg,5604_1,"[110.64431762695312, 129.1400146484375, 545.9844360351562, 336.14923095703125]",wall,0.4
./aesop/data/images/5604/panel_1.jpg,5604_1,"[471.77545166015625, 188.40365600585938, 506.3015441894531, 222.61502075195312]",bird,0.4
./aesop/data/images/5604/panel_1.jpg,5604_1,"[354.189697265625, 28.638652801513672, 395.42962646484375, 63.33829116821289]",kite,0.4
./aesop/data/images/5604/panel_2.jpg,5604_2,"[0.0, 1.3688616752624512, 387.4185485839844, 186.9207000732422]",sky,0.63
./aesop/data/images/5604/panel_2.jpg,5604_2,"[67.03579711914062, 126.43685913085938, 504.5616149902344, 338.9117126464844]",wall,0.56
./aesop/data/images/5604/panel_2.jpg,5604_2,"[167.97625732421875, 1.7569795846939087, 645.9539184570312, 164.61978149414062]",sky,0.51
./aesop/data/images/5604/panel_2.jpg,5604_2,"[543.3544921875, 80.62083435058594, 598.8607177734375, 133.36160278320312]",head,0.46
./aesop/data/images/5604/panel_2.jpg,5604_2,"[171.31600952148438, 331.6299133300781, 231.39878845214844, 397.04473876953125]",wheel,0.45
./aesop/data/images/5604/panel_2.jpg,5604_2,"[5.747757911682129, 194.50221252441406, 252.15020751953125, 397.6372375488281]",kite,0.44
./aesop/data/images/5604/panel_2.jpg,5604_2,"[3.077197551727295, 0.5790570378303528, 206.5377655029297, 187.49093627929688]",tree,0.44
./aesop/data/images/5604/panel_2.jpg,5604_2,"[171.0263671875, 331.8858337402344, 231.68307495117188, 396.8284606933594]",tire,0.44
./aesop/data/images/5604/panel_2.jpg,5604_2,"[354.1839599609375, 28.637388229370117, 395.4346618652344, 63.33707809448242]",kite,0.4
./aesop/data/images/5604/panel_2.jpg,5604_2,"[2.1077687740325928, 52.95668411254883, 222.3512420654297, 357.61663818359375]",kite,0.39
./aesop/data/images/3223/panel_0.jpg,3223_0,"[288.09912109375, 189.44886779785156, 368.4322204589844, 291.85980224609375]",stool,0.88
./aesop/data/images/3223/panel_0.jpg,3223_0,"[28.218210220336914, 19.42438316345215, 490.74383544921875, 276.6682434082031]",wall,0.83
./aesop/data/images/3223/panel_0.jpg,3223_0,"[494.1136474609375, 111.01592254638672, 535.0020751953125, 139.13502502441406]",hair,0.78
./aesop/data/images/3223/panel_0.jpg,3223_0,"[238.89602661132812, 42.146026611328125, 292.10467529296875, 97.75151062011719]",head,0.6
./aesop/data/images/3223/panel_0.jpg,3223_0,"[187.47323608398438, 5.334553241729736, 653.8470458984375, 282.2809143066406]",wall,0.59
./aesop/data/images/3223/panel_0.jpg,3223_0,"[215.78707885742188, 115.97196197509766, 308.6824645996094, 302.7077941894531]",woman,0.58
./aesop/data/images/3223/panel_0.jpg,3223_0,"[0.0, 16.672130584716797, 269.1630554199219, 328.0073547363281]",wall,0.5
./aesop/data/images/3223/panel_0.jpg,3223_0,"[227.23167419433594, 161.96812438964844, 315.7941589355469, 305.96270751953125]",legs,0.5
./aesop/data/images/3223/panel_0.jpg,3223_0,"[489.720458984375, 213.8937530517578, 548.974609375, 281.48541259765625]",jeans,0.48
./aesop/data/images/3223/panel_0.jpg,3223_0,"[137.3321533203125, 100.10796356201172, 177.4075164794922, 214.0164794921875]",flag,0.44
./aesop/data/images/3223/panel_1.jpg,3223_1,"[220.99185180664062, 29.029563903808594, 465.9286193847656, 297.15875244140625]",kite,0.64
./aesop/data/images/3223/panel_1.jpg,3223_1,"[8.041440963745117, 30.945722579956055, 251.66201782226562, 312.5595703125]",kite,0.59
./aesop/data/images/3223/panel_1.jpg,3223_1,"[142.6849365234375, 0.5539861917495728, 558.2899169921875, 180.9682159423828]",sky,0.58
./aesop/data/images/3223/panel_1.jpg,3223_1,"[404.075439453125, 182.66452026367188, 455.8019714355469, 237.55796813964844]",head,0.47
./aesop/data/images/3223/panel_1.jpg,3223_1,"[391.90496826171875, 281.0798645019531, 455.3259582519531, 357.0889587402344]",pants,0.43
./aesop/data/images/3223/panel_1.jpg,3223_1,"[376.4024658203125, 173.09840393066406, 469.054931640625, 364.22552490234375]",girl,0.39
./aesop/data/images/3223/panel_1.jpg,3223_1,"[506.7239990234375, 175.70314025878906, 582.1697998046875, 334.8717956542969]",girl,0.38
./aesop/data/images/3223/panel_1.jpg,3223_1,"[503.07647705078125, 9.154648780822754, 696.4412231445312, 322.56591796875]",kite,0.38
./aesop/data/images/3223/panel_1.jpg,3223_1,"[241.5399932861328, 190.5452117919922, 316.72955322265625, 357.99212646484375]",woman,0.35
./aesop/data/images/3223/panel_1.jpg,3223_1,"[2.513512372970581, 232.22067260742188, 117.0378646850586, 376.5347595214844]",girl,0.34
./aesop/data/images/3223/panel_2.jpg,3223_2,"[3.7414321899414062, 67.10655212402344, 248.46937561035156, 344.56439208984375]",kite,0.84
./aesop/data/images/3223/panel_2.jpg,3223_2,"[52.275691986083984, 3.3289954662323, 322.6417236328125, 304.04345703125]",kite,0.71
./aesop/data/images/3223/panel_2.jpg,3223_2,"[243.80758666992188, 37.885765075683594, 505.4197082519531, 306.36602783203125]",kite,0.68
./aesop/data/images/3223/panel_2.jpg,3223_2,"[403.08203125, 185.4922637939453, 442.5243225097656, 211.83853149414062]",hair,0.65
./aesop/data/images/3223/panel_2.jpg,3223_2,"[143.00669860839844, 0.4306262731552124, 558.2025146484375, 181.50399780273438]",sky,0.55
./aesop/data/images/3223/panel_2.jpg,3223_2,"[150.68141174316406, 29.882413864135742, 422.913818359375, 302.92694091796875]",kite,0.52
./aesop/data/images/3223/panel_2.jpg,3223_2,"[563.038330078125, 199.2052459716797, 682.79296875, 357.0262756347656]",girl,0.45
./aesop/data/images/3223/panel_2.jpg,3223_2,"[2.703108787536621, 3.965226888656616, 204.8312225341797, 259.60382080078125]",kite,0.42
./aesop/data/images/3223/panel_2.jpg,3223_2,"[433.70062255859375, 199.644287109375, 512.30419921875, 366.0892639160156]",girl,0.34
./aesop/data/images/3223/panel_2.jpg,3223_2,"[388.231201171875, 180.13917541503906, 471.22186279296875, 346.1459655761719]",girl,0.33
./aesop/data/images/1973/panel_0.jpg,1973_0,"[365.6054992675781, 113.57585906982422, 460.0766906738281, 179.25875854492188]",microwave,0.76
./aesop/data/images/1973/panel_0.jpg,1973_0,"[151.0277862548828, 231.32318115234375, 250.69631958007812, 390.36102294921875]",pants,0.74
./aesop/data/images/1973/panel_0.jpg,1973_0,"[203.1710662841797, 98.8553466796875, 628.9202880859375, 318.533935546875]",building,0.61
./aesop/data/images/1973/panel_0.jpg,1973_0,"[505.7908630371094, 193.82882690429688, 569.5899658203125, 281.97314453125]",drawers,0.57
./aesop/data/images/1973/panel_0.jpg,1973_0,"[26.98285484313965, 131.3855743408203, 45.68821334838867, 189.04141235351562]",bottle,0.54
./aesop/data/images/1973/panel_0.jpg,1973_0,"[175.30015563964844, 95.86009216308594, 228.68051147460938, 150.5010528564453]",head,0.51
./aesop/data/images/1973/panel_0.jpg,1973_0,"[52.40306854248047, 132.31097412109375, 71.30716705322266, 187.4474639892578]",bottle,0.49
./aesop/data/images/1973/panel_0.jpg,1973_0,"[636.39697265625, 148.95408630371094, 649.283203125, 177.2717742919922]",window,0.49
./aesop/data/images/1973/panel_0.jpg,1973_0,"[376.8544616699219, 71.85848999023438, 686.1575317382812, 368.6375732421875]",building,0.47
./aesop/data/images/1973/panel_0.jpg,1973_0,"[568.2171020507812, 122.68362426757812, 662.704833984375, 291.9435729980469]",door,0.42
./aesop/data/images/1973/panel_1.jpg,1973_1,"[146.11073303222656, 105.84550476074219, 575.370849609375, 365.1764221191406]",building,0.57
./aesop/data/images/1973/panel_1.jpg,1973_1,"[27.018047332763672, 129.74630737304688, 45.963653564453125, 189.4389190673828]",bottle,0.57
./aesop/data/images/1973/panel_1.jpg,1973_1,"[110.62804412841797, 172.1477508544922, 250.08001708984375, 303.5870361328125]",cabinet,0.52
./aesop/data/images/1973/panel_1.jpg,1973_1,"[636.3970947265625, 148.95455932617188, 649.2776489257812, 177.2738800048828]",window,0.49
./aesop/data/images/1973/panel_1.jpg,1973_1,"[460.0378112792969, 174.10934448242188, 515.5120849609375, 235.11090087890625]",head,0.47
./aesop/data/images/1973/panel_1.jpg,1973_1,"[566.7802734375, 122.66747283935547, 662.8162231445312, 292.6944580078125]",door,0.45
./aesop/data/images/1973/panel_1.jpg,1973_1,"[355.9057312011719, 75.48480987548828, 696.8705444335938, 398.6406555175781]",building,0.42
./aesop/data/images/1973/panel_1.jpg,1973_1,"[55.06925964355469, 201.60398864746094, 73.48653411865234, 245.1676483154297]",vase,0.41
./aesop/data/images/1973/panel_1.jpg,1973_1,"[5.8719096183776855, 123.97570037841797, 418.1918029785156, 384.70562744140625]",building,0.38
./aesop/data/images/1973/panel_1.jpg,1973_1,"[428.79962158203125, 0.5242615938186646, 700.0, 180.979248046875]",sky,0.36
./aesop/data/images/1973/panel_2.jpg,1973_2,"[565.3306884765625, 195.74655151367188, 592.6732788085938, 216.69346618652344]",hand,0.65
./aesop/data/images/1973/panel_2.jpg,1973_2,"[27.018808364868164, 129.74623107910156, 45.96442413330078, 189.43849182128906]",bottle,0.57
./aesop/data/images/1973/panel_2.jpg,1973_2,"[152.34918212890625, 110.1658706665039, 571.9763793945312, 362.04547119140625]",building,0.57
./aesop/data/images/1973/panel_2.jpg,1973_2,"[572.3375854492188, 107.94414520263672, 661.5918579101562, 285.9185791015625]",door,0.53
./aesop/data/images/1973/panel_2.jpg,1973_2,"[636.4188842773438, 149.019287109375, 649.2181396484375, 177.18222045898438]",window,0.52
./aesop/data/images/1973/panel_2.jpg,1973_2,"[5.799745559692383, 117.39087677001953, 411.76568603515625, 383.242431640625]",building,0.44
./aesop/data/images/1973/panel_2.jpg,1973_2,"[55.07073974609375, 201.60610961914062, 73.48229217529297, 245.1647186279297]",vase,0.41
./aesop/data/images/1973/panel_2.jpg,1973_2,"[240.72117614746094, 76.04749298095703, 677.194091796875, 311.72161865234375]",building,0.4
./aesop/data/images/1973/panel_2.jpg,1973_2,"[533.1265869140625, 364.32574462890625, 549.9635620117188, 395.3460998535156]",light,0.35
./aesop/data/images/1973/panel_2.jpg,1973_2,"[428.8703918457031, 0.5367890000343323, 700.0, 181.0410919189453]",sky,0.35
./aesop/data/images/0289/panel_0.jpg,0289_0,"[371.7749328613281, 162.31582641601562, 411.43804931640625, 187.0017852783203]",hair,0.92
./aesop/data/images/0289/panel_0.jpg,0289_0,"[113.30253601074219, 118.11115264892578, 244.8866424560547, 239.15557861328125]",television,0.85
./aesop/data/images/0289/panel_0.jpg,0289_0,"[1.6541763544082642, 205.0685272216797, 291.870849609375, 396.66497802734375]",table,0.85
./aesop/data/images/0289/panel_0.jpg,0289_0,"[0.0, 0.0, 383.01666259765625, 273.8580017089844]",wall,0.85
./aesop/data/images/0289/panel_0.jpg,0289_0,"[56.758731842041016, 209.0499267578125, 90.87681579589844, 238.8225860595703]",clock,0.81
./aesop/data/images/0289/panel_0.jpg,0289_0,"[94.4004898071289, 22.574182510375977, 585.2135620117188, 290.94305419921875]",wall,0.61
./aesop/data/images/0289/panel_0.jpg,0289_0,"[9.163675308227539, 207.2961883544922, 245.6155548095703, 286.7434387207031]",table,0.54
./aesop/data/images/0289/panel_0.jpg,0289_0,"[185.3882293701172, 83.85405731201172, 670.0684204101562, 338.6132507324219]",wall,0.5
./aesop/data/images/0289/panel_0.jpg,0289_0,"[147.38555908203125, 285.85638427734375, 213.9974822998047, 359.6573486328125]",shirt,0.49
./aesop/data/images/0289/panel_0.jpg,0289_0,"[346.4960632324219, 1.691402792930603, 697.0390014648438, 152.2827606201172]",sky,0.49
./aesop/data/images/0289/panel_1.jpg,0289_1,"[0.0, 232.3691864013672, 251.0643310546875, 399.3555603027344]",table,0.97
./aesop/data/images/0289/panel_1.jpg,0289_1,"[373.2037048339844, 161.69903564453125, 412.35186767578125, 188.25765991210938]",hair,0.89
./aesop/data/images/0289/panel_1.jpg,0289_1,"[113.31363677978516, 118.1084976196289, 244.91143798828125, 239.21487426757812]",television,0.82
./aesop/data/images/0289/panel_1.jpg,0289_1,"[56.75434494018555, 209.05682373046875, 90.85591888427734, 238.80809020996094]",clock,0.81
./aesop/data/images/0289/panel_1.jpg,0289_1,"[0.0, 0.0, 380.8511962890625, 275.07159423828125]",wall,0.8
./aesop/data/images/0289/panel_1.jpg,0289_1,"[254.3632354736328, 237.9493408203125, 338.29986572265625, 400.0]",girl,0.74
./aesop/data/images/0289/panel_1.jpg,0289_1,"[4.616918087005615, 166.8517608642578, 298.39154052734375, 356.95404052734375]",table,0.66
./aesop/data/images/0289/panel_1.jpg,0289_1,"[185.38999938964844, 257.8911437988281, 224.35061645507812, 372.7090759277344]",leg,0.66
./aesop/data/images/0289/panel_1.jpg,0289_1,"[9.296833038330078, 207.06124877929688, 244.21165466308594, 288.8692321777344]",table,0.59
./aesop/data/images/0289/panel_1.jpg,0289_1,"[207.9187774658203, 172.85910034179688, 368.06829833984375, 398.6118469238281]",girl,0.54
./aesop/data/images/0289/panel_2.jpg,0289_2,"[0.0, 232.38780212402344, 251.11981201171875, 399.36639404296875]",table,0.97
./aesop/data/images/0289/panel_2.jpg,0289_2,"[113.3184814453125, 118.1084976196289, 244.90721130371094, 239.1874237060547]",television,0.82
./aesop/data/images/0289/panel_2.jpg,0289_2,"[56.75437927246094, 209.05679321289062, 90.85521697998047, 238.80821228027344]",clock,0.81
./aesop/data/images/0289/panel_2.jpg,0289_2,"[0.0, 0.0, 383.5251770019531, 274.76214599609375]",wall,0.77
./aesop/data/images/0289/panel_2.jpg,0289_2,"[229.65231323242188, 239.9799346923828, 350.49609375, 400.0]",girl,0.7
./aesop/data/images/0289/panel_2.jpg,0289_2,"[185.4038848876953, 258.88861083984375, 224.1279296875, 372.5894775390625]",leg,0.66
./aesop/data/images/0289/panel_2.jpg,0289_2,"[4.528712272644043, 166.98629760742188, 298.2897033691406, 356.9338073730469]",table,0.64
./aesop/data/images/0289/panel_2.jpg,0289_2,"[276.1122741699219, 62.64828109741211, 700.0, 346.67034912109375]",wall,0.62
./aesop/data/images/0289/panel_2.jpg,0289_2,"[261.2609558105469, 267.26068115234375, 326.0251159667969, 328.0263366699219]",shirt,0.61
./aesop/data/images/0289/panel_2.jpg,0289_2,"[274.977294921875, 226.0518341064453, 317.45855712890625, 254.92938232421875]",hair,0.61
./aesop/data/images/0481/panel_0.jpg,0481_0,"[0.0, 1.319040298461914, 257.97235107421875, 195.60313415527344]",sky,0.78
./aesop/data/images/0481/panel_0.jpg,0481_0,"[94.13616180419922, 205.6717987060547, 186.83074951171875, 351.255615234375]",pants,0.73
./aesop/data/images/0481/panel_0.jpg,0481_0,"[45.57111740112305, 0.0, 531.61767578125, 138.8847198486328]",sky,0.59
./aesop/data/images/0481/panel_0.jpg,0481_0,"[234.5145263671875, 0.0, 696.1990356445312, 141.5023193359375]",sky,0.5
./aesop/data/images/0481/panel_0.jpg,0481_0,"[23.545137405395508, 1.6757675409317017, 466.3542785644531, 251.24288940429688]",sky,0.4
./aesop/data/images/0481/panel_0.jpg,0481_0,"[86.53173828125, 3.5823073387145996, 379.7056884765625, 253.08694458007812]",kite,0.38
./aesop/data/images/0481/panel_0.jpg,0481_0,"[278.83721923828125, 46.58421325683594, 577.4694213867188, 325.41009521484375]",kite,0.38
./aesop/data/images/0481/panel_0.jpg,0481_0,"[29.500228881835938, 30.644968032836914, 186.21717834472656, 362.01239013671875]",boy,0.37
./aesop/data/images/0481/panel_0.jpg,0481_0,"[212.5133514404297, 4.698361396789551, 511.1667785644531, 281.7389221191406]",kite,0.36
./aesop/data/images/0481/panel_0.jpg,0481_0,"[433.3541564941406, 22.89959144592285, 700.0, 336.5411376953125]",tree,0.34
./aesop/data/images/0481/panel_1.jpg,0481_1,"[284.2038879394531, 224.22938537597656, 419.02325439453125, 341.0126037597656]",pants,0.79
./aesop/data/images/0481/panel_1.jpg,0481_1,"[0.0, 0.43214815855026245, 426.1153869628906, 174.18373107910156]",sky,0.77
./aesop/data/images/0481/panel_1.jpg,0481_1,"[0.0, 2.405810594558716, 248.03536987304688, 224.76524353027344]",sky,0.53
./aesop/data/images/0481/panel_1.jpg,0481_1,"[101.19700622558594, 3.458258628845215, 406.7702331542969, 256.9718017578125]",kite,0.51
./aesop/data/images/0481/panel_1.jpg,0481_1,"[234.98654174804688, 0.0, 695.5933227539062, 141.81956481933594]",sky,0.47
./aesop/data/images/0481/panel_1.jpg,0481_1,"[299.20611572265625, 120.99103546142578, 400.7257995605469, 319.81103515625]",boy,0.39
./aesop/data/images/0481/panel_1.jpg,0481_1,"[434.49652099609375, 25.27398681640625, 700.0, 339.0085754394531]",tree,0.33
./aesop/data/images/0481/panel_1.jpg,0481_1,"[218.82803344726562, 135.32162475585938, 462.3015441894531, 369.4522705078125]",man,0.33
./aesop/data/images/0481/panel_1.jpg,0481_1,"[281.1180419921875, 94.86217498779297, 447.35504150390625, 370.11175537109375]",boy,0.31
./aesop/data/images/0481/panel_1.jpg,0481_1,"[208.66368103027344, 43.51700973510742, 642.527099609375, 307.7593994140625]",kite,0.27
./aesop/data/images/0481/panel_2.jpg,0481_2,"[284.0419616699219, 223.3654022216797, 418.6208801269531, 341.89154052734375]",pants,0.8
